,filename,id,sex,weight,height,complete,area,area_weighted,mayor_axis,minor_axis,percent_area,eccentricity,perimeter,width_bbox,height_bbox,mask_method,symmetry,symmetry_v,orientation,distance
1,3b144fdfdb9f4e02b0f65aed674fbd72,0268,1,24.5,1.4216929931640625,True,81076.5,300689.7885953312,571.6822509765625,215.71096801757812,45.84607990047782,0.9260802198519581,2734.4662806987762,565,313,NEW,0.7155568521624973,0.8186614154085528,73.31990051269531,195.86985475054604
2,960fd92c91f541f6b85889426c39a0fe,0261,1,27.1,1.3714873046875,True,105873.0,337319.8076834129,667.2186889648438,220.8692169189453,62.51247320843395,0.9436203279674139,2358.1159946918488,659,257,NEW,0.8465956929294441,0.8059573034969222,96.02850341796875,223.37636401374252
3,ca10f050724d47f5971c3530ef341a8d,0236,0,25.5,1.3685467529296875,True,75486.0,322033.996722844,687.007568359375,166.5236358642578,39.99046408137317,0.9701789415704178,1858.2682354450226,572,330,NEW,0.8807089297886844,0.8265691363850873,110.99371337890625,296.70861126701396
4,3c4dcc3c6d83425dab0d0acd75227f99,0236,0,25.5,1.3169876708984376,False,,,,,,,,,,NEW,,,,
5,46d3f67bbf684992ac945ce7c1991ae7,0238,1,25.8,1.39519287109375,True,84882.5,417289.0341478151,626.21826171875,192.98443603515625,63.16837209302326,0.9513298798037022,1766.3788454532623,625,215,NEW,0.9110838732271056,0.7577890620440086,93.97813415527344,247.1214276423637
6,ecb27b5ef70c48e69d6296a5e91e3faf,0230,0,25.5,1.335029052734375,True,77987.0,336697.9499642005,564.3126220703125,200.2740020751953,43.05486545872117,0.9349046361254424,1754.3616000413895,522,347,NEW,0.7570312996000254,0.843730556790045,61.4073371887207,223.2129028528593
7,9ae21f9f018d449c87e67cbf7fe488f9,0273,1,22.5,1.3861619873046875,True,80615.0,301201.4474430985,640.8353271484375,185.6433868408203,52.459816489880915,0.9571206213895439,1885.1900285482407,605,254,NEW,0.7731804341420293,0.883582162852372,100.84872436523438,249.09837414162303
8,5aef30b5903a4d169cf1ab3705d2007d,0232,1,23.6,1.3683870849609374,True,93202.5,329400.7840897293,647.7086791992188,206.7827911376953,63.234436061658705,0.9476695983903716,1876.344355583191,658,224,NEW,0.7169735064824564,0.8701487933803431,89.7817153930664,307.7092783781471
9,3d4bcf80270c489c9d890c6040cceb93,0268,1,24.5,1.4269844970703125,True,76233.0,320271.02755475004,574.6427001953125,199.43099975585938,48.10138562883319,0.9378458225397038,2084.493631362915,564,281,NEW,0.7997147857652168,0.7820055746418617,74.26580810546875,239.40133667128927
10,c251f627c0bc4b37a300cb31baee1139,0273,1,22.5,1.387294189453125,True,78913.0,296990.087774946,626.7020263671875,186.0426483154297,54.30515986071541,0.9549210698102133,1853.5331752300262,598,243,NEW,0.7695877387716196,0.8933288181510328,99.05731964111328,233.41379565055703
11,ac2e6ff503924de7b848a83cd6d83a13,0236,0,25.5,1.254822509765625,True,74598.0,358135.6114819836,681.75146484375,164.73373413085938,39.919303052356696,0.9703676802544186,1923.8662167787552,568,329,NEW,0.8920886201821725,0.8134653885419567,111.3700942993164,293.7209560109731
12,3f7fac8ff9bf425bb2f26495b6e0791f,0236,0,25.5,1.312250732421875,False,,,,,,,,,,NEW,,,,
13,dd8294bd065c48b2882d79b2b8be5104,0236,0,25.5,1.368439697265625,True,75285.0,321973.57440914155,675.2479248046875,166.51893615722656,40.12717465461368,0.9691162966336283,1837.5819436311722,572,328,NEW,0.89902853912792,0.8169999079807022,111.41390228271484,298.6787571957537
14,8ee7550d638e42fa8f55867444770eef,0239,1,22.8,1.3456806640625,True,77105.0,284013.78545612696,566.9645385742188,229.06838989257812,37.508269769613946,0.9147475206995522,1909.5230697393417,584,352,NEW,0.5749082415749083,0.8499525166191833,118.1197509765625,279.3027031734566
15,efe6747b9a2c4db7ab30aa59339c602b,0236,0,25.5,1.319414794921875,False,,,,,,,,,,NEW,,,,
16,5c90bd59cfd74b4f8c8d8f6fd135f512,0273,1,22.5,1.385045654296875,True,79598.0,297143.9919807031,640.0272827148438,186.89393615722656,53.49327956989247,0.9564154708499382,1869.1900287866592,600,248,NEW,0.7787324521592082,0.8913121868122303,100.03048706054688,237.6930794112441
17,25996f72fe8040d9be8410d4593a00ef,0251,0,24.2,1.38425,True,62449.0,259091.55660294695,588.9754028320312,176.29002380371094,39.335474930713026,0.9541539004355608,3115.644994854927,588,270,NEW,0.7445031265182027,0.7047281731417199,78.9541015625,213.82469455140114
18,9782bca62cac4398b4c57107914af733,0239,1,22.8,1.3473233642578124,True,74573.0,282171.6829197474,559.9127197265625,225.3282012939453,37.5947771728171,0.9154487777844459,1866.4103717803955,580,342,NEW,0.5814814323431468,0.8438830881084739,116.88458251953125,276.4434842784326
19,7b85ce2504aa488d8fbcc05dd3fc4172,0238,1,25.8,1.4688887939453126,True,58038.5,317229.9479209638,533.7923583984375,172.6558837890625,53.40507563767529,0.9462447854931842,1799.917948961258,538,202,NEW,0.8261512570758325,0.7404083159093614,92.66521453857422,212.13203435596427
20,a66287dd926d4b1d98698fd380a06c28,0238,1,25.8,1.5308160400390625,True,52311.5,313909.161910267,486.46856689453125,180.00328063964844,34.048099453267376,0.9290236398858379,2449.0104361772537,460,334,NEW,0.8001574153892282,0.6758367377534575,117.68635559082031,153.70751445521458
21,5159eacc4d8243e0804c7fc2e978d8fc,0236,0,25.5,1.3701990966796875,True,76314.5,324366.3935703329,678.880126953125,168.1177978515625,40.53417396107759,0.9688521488959823,1938.9372833967209,574,328,NEW,0.8839084333601224,0.819225883389936,110.98030090332031,297.7247050548543
22,8e5192086ad2413b99aed27ed75843fc,0239,1,22.8,1.346818115234375,True,74823.0,280828.5658724307,562.612548828125,223.44924926757812,37.48159057437408,0.9177478090374981,1893.0377879142761,582,343,NEW,0.5806724577895892,0.8488093821480042,116.84518432617188,276.9440376682625
23,ebd61e0c573f404abb9c00dfbe12a1a9,0274,0,25.4,1.339688232421875,True,80167.5,240230.94071057995,694.6221313476562,202.59561157226562,43.52789466539976,0.9565211254659348,3035.8876320123672,695,265,NEW,0.7013388638678563,0.6731871341440966,100.1267318725586,281.4284989122459
24,031ca5558ddb413e82997de6b440d0b8,0247,1,21.8,1.2268603515625,False,,,,,,,,,,NEW,,,,
25,310afc048d3745778237ebee3307e312,0251,0,24.2,1.3897724609375,True,60414.5,244453.15549419695,578.20947265625,182.44375610351562,35.928932500743386,0.9489148418779022,3431.308987736702,590,285,NEW,0.7129912293453505,0.6738382516838688,77.38079071044922,208.4922060893404
26,b8bc5210aa9c4f88b67c294a4ff05d3e,0236,0,25.5,1.3426927490234375,False,,,,,,,,,,NEW,,,,
27,4d9ad164682547c4a6e977ca4a75f12e,0236,0,25.5,1.22894775390625,False,,,,,,,,,,NEW,,,,
28,efe20d2746ab4985b894199948504e48,0236,0,25.5,1.214199462890625,False,,,,,,,,,,NEW,,,,
29,25aa915dcf8741fb80541b88feeebfbe,0271,1,20.5,1.3547735595703125,True,68972.0,269173.5657909979,552.1600341796875,191.5137176513672,62.82461174113039,0.9379226163065874,1924.98901617527,563,195,NEW,0.7582423877860847,0.7964538397639712,93.45886993408203,206.48002324680226
30,706ab366ce8d422fa8a83a3c49f42a08,0271,1,20.5,1.35334423828125,True,68591.5,268877.6838311056,544.0636596679688,191.90992736816406,62.15925979628086,0.9357235149668527,1965.5159282684326,563,196,NEW,0.7659703125674878,0.7869905121154095,93.56376647949219,207.19314660480447
31,b830cf05d2694fd285a369d8ddd190c9,0236,0,25.5,1.368208251953125,True,75371.5,323197.99003771273,675.2737426757812,168.58175659179688,40.19170266090759,0.9683362659318371,1801.197169661522,570,329,NEW,0.9049933019883901,0.8130072758792782,111.65556335449219,295.0830391601659
32,f31cb09d47a246eb9a02530d7fab1856,0267,0,20.1,1.2488668212890626,True,100022.5,347875.64800183283,646.862548828125,235.51095581054688,54.59862660756785,0.9313669302921824,2083.5403131246567,676,271,NEW,0.7522068658047258,0.7899341160152573,84.32130432128906,269.1337957224993
33,213fb23819e44bd29616508a1bf019f0,0236,0,25.5,1.2271888427734374,False,,,,,,,,,,NEW,,,,
34,0a90bcb9a8234ac08be13c9881555563,0272,1,22.3,1.29855322265625,False,,,,,,,,,,NEW,,,,
35,560fda52c87449ca9dadc2c8bb33a628,0268,1,24.5,1.4237568359375,True,80870.5,299645.43181223667,575.0114135742188,218.0189971923828,46.269352679337686,0.9253327875235792,2594.584031701088,562,311,NEW,0.7038048780487804,0.826560975609756,72.6083755493164,200.12246250733574
