,uuid,id,sex,area,width,height,MA,ma,per_area,eccentricity,perimeter,symmetry,weight,mask_method
1142,d8d58e0687424c3d8f197cbef8013dc3,TA0160,1,208381.21921902176,565,303,531.1241455078125,250.05894470214844,48.064779929320366,0.8822342432713681,2065.373794913292,0.2834787625297469,20.2,LAB_closing
1143,984acf0be9884d9fa661d6bf8f384b0f,TA332,1,253125.36936913503,593,333,614.749267578125,182.45895385742188,35.68562006795403,0.9549389697408291,2039.9179512262344,0.3426055411710951,20.4,Gray_opening
1144,326c9ea7db4b44cfae0e39e5a84e2fec,TA5751,1,270549.8109962987,717,253,693.47412109375,245.85342407226562,58.62300748991742,0.9350468031385967,2002.2438521385193,0.28675116455421945,26.8,LAB_closing
1145,5f53b99c34a34082af5cb5af1b19c698,TA433,0,245058.079427228,588,436,709.8961181640625,206.0357208251953,35.75995536437972,0.9569558220259838,2001.8245862722397,0.3048556265931219,17.7,Gray_opening
1146,4f7dabc61b0548bbb842a852a8dee80b,TA433,0,246633.02889575344,570,436,705.83203125,192.3402862548828,36.89882950589893,0.9621553581811407,1939.7413259744644,0.2905732205822698,17.7,LAB_opening
1147,b08a3717f9c24cd5954b2a15b7d298d4,TA433,0,236959.72000884803,570,429,693.1802978515625,198.56105041503906,37.59505684548274,0.9580953846204432,1961.6996958255768,0.2970972773235913,17.7,LAB_opening
1148,7f99e389fe4a40fbae52ed8609380b32,TA0427,0,245060.22387643554,653,298,664.926513671875,255.20932006835938,49.53151532303711,0.9234096656220909,2043.273289680481,0.20304506945427342,18.9,LAB_closing
1149,7a8543b186e64d64a145eb295ae334c9,TA5751,1,268238.54408877867,717,252,699.7850341796875,238.06179809570312,57.8925051203277,0.9403557252544472,1965.2905346155167,0.2960078964685238,26.8,LAB_closing
1150,8e4cfa9474e44e4483f8cafc80d8a7c0,TA5751,1,277729.7671254903,717,254,695.0474243164062,244.44407653808594,58.18748870966028,0.9361149832478656,1993.7585709095001,0.2875466502409508,26.8,LAB_closing
1151,05013f6ab68148a292eabc0fbcd17ab8,TA0432,0,190237.43623643735,452,282,484.3736267089844,192.13455200195312,44.82889537626799,0.9179630055438729,1490.8986183404922,0.2570359524971531,14.3,Gray_opening
1152,1f297cd7d88a4c06854f51f37bee7379,TA5751,1,284043.8710411911,630,305,619.8403930664062,288.1402587890625,57.67265157429092,0.8853831373906355,1955.072279214859,0.2864178516422508,26.8,LAB_closing
