Unnamed: 0,filename,id,sex,weight,height,complete,area,area_cc,mayor_axis,minor_axis,percent_area,eccentricity,perimeter,width_bbox,height_bbox,mask_method,symmetry,symmetry_v,orientation,distance,area_bb,good,augmented,train_set,train
805,0a4fb238f90a4c7a840512d3fadb04f9,TA433,0,17.7,1.24404443359375,True,97257.0,247456.5958571397,693.8699951171875,212.7300262451172,0.3746446428709004,0.9518433335536048,2017.3464424610136,586.0,443.0,NEW,0.9354519788407244,0.8433948610275906,56.92059326171875,276.4868893817571,259598.0,Selected,False,True,False
810,f8cac2afc36a41d9a4e6339b0c6e920f,TA433,0,17.7,1.243786376953125,True,96923.0,250596.3965679675,690.760986328125,213.89700317382807,0.3750512719308429,0.950849257237176,2024.6601506471636,586.0,441.0,NEW,0.934803284891748,0.8365428866548716,56.67559814453125,276.4868893817571,258426.0,Selected,False,True,False
815,03b7b12b9b754ea6a40e708e55d61f53,TA0154,1,22.9,1.3190439453125,True,78375.0,303427.17659102,595.3653564453125,207.1512908935547,0.4333797816927109,0.9375168850655494,2318.375879406929,591.0,306.0,NEW,0.926307568275723,0.7258893479794417,106.0995101928711,224.8488381112965,180846.0,Selected,False,True,True
816,8cf828d28f6d4721b21a202369722ce5,TA0441,1,13.5,1.1859976806640624,True,80191.5,219218.9414064943,623.9515380859375,176.16204833984375,0.3799320598101086,0.959316492380186,1935.280427694321,492.0,429.0,NEW,0.9525067265680928,0.7850213522253215,129.83453369140625,312.70593214712125,211068.0,Selected,False,True,True
819,4662496423c34ad39e5691d2049de422,TA0185,0,22.8,1.3582056884765623,True,71487.5,340129.99131518,520.6544799804688,221.66070556640625,0.49642718257826174,0.9048480101679846,1810.261095046997,556.0,259.0,NEW,0.6564566558755983,0.7156968539885449,102.01828002929688,346.77081768799405,144004.0,Selected,False,True,True
821,ff333b38e4e4416b8fee857fe545e34d,TA0432,0,14.3,1.270276123046875,True,65122.0,208848.89885553744,473.9990234375,206.41696166992188,0.43881270846669584,0.9001985414828172,1857.2387962341309,443.0,335.0,NEW,0.6600118330627911,0.8642687015489176,63.38199615478516,237.6552124402072,148405.0,Selected,False,True,True
822,c2483598307c4184aae03b2158277fa2,TA5856,1,26.2,1.2009188232421877,True,137135.5,277739.1141127326,867.6402587890625,235.87875366210935,0.5421918490637652,0.9623361374151238,2411.9911046028137,832.0,304.0,NEW,0.843249345123522,0.7596277696571486,96.6316375732422,294.2872746144488,252928.0,Selected,False,True,True
823,ad11ea5520d244cbbbb20929a736d832,TA0160,1,20.2,1.2925345458984374,True,77865.5,239771.5344857926,535.2457275390625,253.2248687744141,0.4539309532692846,0.8810086188969724,1901.8834582567213,568.0,302.0,NEW,0.6255845872305815,0.6795191134607564,75.37354278564453,294.0833215264001,171536.0,Selected,False,True,True
825,7eab6181063e42e48e65d642c3ccb156,TA433,0,17.7,1.24404443359375,True,97257.0,247456.5958571397,693.8699951171875,212.7300262451172,0.3746446428709004,0.9518433335536048,2017.3464424610136,586.0,443.0,NEW,0.9354519788407244,0.8433948610275906,56.92059326171875,276.4868893817571,259598.0,Selected,False,True,False
826,46057faca8e64827a2bbc535624775a4,TA0432,0,14.3,1.269763916015625,True,66699.5,213200.0775397033,487.3985595703125,207.4517364501953,0.42176434135977336,0.904897011211598,1982.2509894371035,448.0,353.0,NEW,0.6776213527556957,0.8681736761854006,62.219844818115234,236.1906009984309,158144.0,Selected,False,True,True
829,bd65635c58fb4be39b9604e10236e4c2,TA433,0,17.7,1.2459036865234374,True,97801.5,235595.3066605581,696.3775634765625,212.9283142089844,0.3771634504141793,0.952106815684347,2017.5890817642207,588.0,441.0,NEW,0.93412530281683,0.8454544533079255,56.8200569152832,281.44271175498574,259308.0,Selected,False,True,False
832,f03fd08d4b2d4196b8603b53c026a285,TA0440,1,16.0,1.18432421875,True,95483.0,200655.1428305708,724.1143798828125,206.0630645751953,0.3799910059416501,0.958654511506699,2175.0377871990204,663.0,379.0,NEW,0.8568969450608707,0.7977684219258767,112.85083770751952,339.9911763560931,251277.0,Selected,False,True,True
834,8b352adb0663481da6445009fbded5e5,TA977,0,16.8,1.225158935546875,True,77191.0,218422.4842158313,582.5986938476562,228.1246032714844,0.36880554228380313,0.920150927981132,2395.60632789135,598.0,350.0,NEW,0.5520934512550483,0.6021675783446654,109.64771270751952,331.6579563345345,209300.0,Discarded,False,True,False
838,32774733b92d4f828efad6f674a725c3,TA0159,1,22.3,1.3262220458984375,True,87721.0,294344.5136116548,460.3966674804688,300.32684326171875,0.5426936401880722,0.7579420149583923,2030.6702563762665,449.0,360.0,NEW,0.6802090033968695,0.7533150511787475,114.80206298828124,328.4524318679952,161640.0,Selected,False,True,True
839,93420530a84f476da6fa429e2c76289c,CG1741,0,27.2,1.3498837890625,True,68818.0,205851.9361975851,485.2398986816406,195.02772521972656,0.524927536231884,0.9156746908286804,2162.2093603610992,460.0,285.0,NEW,0.9013373851468544,0.8587646746842882,68.4850082397461,149.45233353815524,131100.0,Discarded,False,True,True
846,771dff3d388f4e03965b2f2a59e8e23b,TA0477,1,16.1,1.1823609619140625,True,99872.0,232646.3964964244,497.9654541015625,316.91729736328125,0.5615834457939721,0.7713391970193875,2374.258129119873,494.0,360.0,NEW,0.734060793466734,0.869047265086869,81.62773132324219,285.5118211212979,177840.0,Selected,False,True,True
863,9bc2c1f29c454e599f1aec831d1d7289,TA0159,1,22.3,1.3262220458984375,True,87721.0,294344.5136116548,460.3966674804688,300.32684326171875,0.5426936401880722,0.7579420149583923,2030.6702563762665,449.0,360.0,NEW,0.6802090033968695,0.7533150511787475,114.80206298828124,328.4524318679952,161640.0,Selected,False,True,True
874,901ed48e99384506a7183886415ae9a0,TA0427,0,18.9,1.26413671875,True,50628.0,137884.3358003709,405.0164184570313,173.2131805419922,0.4730881363534425,0.9039351607060396,2516.1992542743683,392.0,273.0,NEW,0.789737244059473,0.8181202992981574,117.46476745605467,267.3667892614937,107016.0,Discarded,False,True,True
891,e1ab83e5a1b84df3b811293b831b605b,TA0855,0,26.6,1.386267822265625,True,93718.0,320645.95550711936,501.4065551757813,310.9217529296875,0.48977266788607265,0.784523490938104,2206.233742833137,445.0,430.0,NEW,0.6247187688147624,0.8306486537872466,130.56106567382812,266.58019431308094,191350.0,Selected,False,True,True
899,9ed96ba2177c42b09a6fbb9fc2f31257,TA0160,1,20.2,1.3072930908203124,True,79695.5,262916.93101827457,538.07861328125,227.3980407714844,0.5599740022484542,0.9063110866038232,2291.530207753181,593.0,240.0,NEW,0.6693107593916934,0.7561939937781194,92.08075714111328,295.7363690857112,142320.0,Discarded,False,True,True
901,8a91430fbc1b45849d8fbfe23fe64b1b,TA0441,1,13.5,1.18254541015625,True,81887.0,223470.67668210968,637.4327392578125,178.0050048828125,0.37778423665319527,0.9602175596511096,1956.00834774971,486.0,446.0,NEW,0.9568454899306144,0.8008123201895414,132.02658081054688,315.1840732016769,216756.0,Selected,False,True,True
903,5b84c87942ea48efafde53fa3a1de9bc,TA0477,1,16.1,1.179932373046875,True,99881.5,230914.7200946252,482.1883239746094,318.9714050292969,0.5727741395327499,0.7499381607303743,2388.2408831119537,494.0,353.0,NEW,0.7206437610869414,0.8520915298244919,83.75240325927734,279.5084971874737,174382.0,Selected,False,True,True
905,f34a10138bda497e9b02770f614c7e87,TA0441,1,13.5,1.1817398681640623,True,79938.0,217455.50874271337,624.3419799804688,177.42518615722656,0.3803528605686879,0.9587710971996344,1972.694641828537,504.0,417.0,NEW,0.94908834342159,0.797083689207422,127.99551391601562,309.7434422227531,210168.0,Selected,False,True,True
911,47d1951fb3b04887a624ba7fe9edf607,TA0427,0,18.9,1.2814725341796875,True,94164.0,246559.700947885,542.1701049804688,283.7666320800781,0.5038741438356165,0.8520930005169582,2127.488579750061,584.0,320.0,NEW,0.5920503192283824,0.8290471532401418,97.19337463378906,291.5784628534831,186880.0,Selected,False,True,True
912,1b4cf4f2c75149349e460ad0a580be65,TA5854,1,24.0,1.4349595947265623,True,85152.5,325759.9760849687,526.9605102539062,247.2732391357422,0.5866598230771352,0.8830683695443122,1852.854021072388,554.0,262.0,NEW,0.6770140084702378,0.8687811234700051,88.33538818359375,150.86417732516887,145148.0,Selected,False,True,False
917,9c8b74b6a22c4bb9885bab1de89f3296,TA0154,1,22.9,1.3192152099609376,True,88083.0,319912.0580814549,656.6778564453125,192.59393310546875,0.3941602899718083,0.9560249780892692,2126.091609477997,585.0,382.0,NEW,0.875370786516854,0.7606966292134831,116.58222198486328,251.9781736579579,223470.0,Selected,False,True,True
919,f44f7f0e953142de9770e99b92250155,TA0477,1,16.1,1.2594034423828124,True,72000.0,193110.6097769332,515.8302612304688,290.59429931640625,0.35606195478013175,0.8262166124451444,2469.454087615013,492.0,411.0,NEW,0.4743303724183239,0.5772552454730848,62.46183013916016,219.33763926877663,202212.0,Discarded,False,True,True
922,a38fb3bdbda24d47899c23fb25cead4c,CG1741,0,27.2,1.3946607666015625,True,78344.5,326399.18436124927,567.0264282226562,244.6014404296875,0.3638312001931901,0.9021723660177716,2165.9078438282013,533.0,404.0,NEW,0.5264671383707291,0.7515229482765144,118.47077178955078,225.47061892849808,215332.0,Selected,False,True,True
926,8a5d199ec55b4198b6fe3dd0626ff170,TA0441,1,13.5,1.186763671875,True,80191.5,219664.6122698219,623.9515380859375,176.16204833984375,0.3799320598101086,0.959316492380186,1935.280427694321,492.0,429.0,NEW,0.9525067265680928,0.7850213522253215,129.83453369140625,312.70593214712125,211068.0,Selected,False,True,True
930,e3d1fba65f4649ac8b3dd98a2b4e0871,TA0427,0,18.9,1.259143798828125,True,98251.5,232459.13515862825,572.8214721679688,260.4546203613281,0.5212834252971138,0.8906511685213292,2265.388075828552,608.0,310.0,NEW,0.6980690934010562,0.8326278872898779,79.78045654296875,334.8342873721268,188480.0,Selected,False,True,True
932,7a299ee1728a49d39faafcfe6d41eeb4,TA5854,1,24.0,1.380405029296875,True,70883.0,287434.4317702648,489.5849609375,227.468505859375,0.508559334194289,0.8855128018329038,1790.8712657690048,505.0,276.0,NEW,0.6974433404041531,0.8029753265602322,101.74122619628906,300.1016494456503,139380.0,Selected,False,True,False
934,07c71d6172bf4abbbe8709ac5529c409,TA0427,0,18.9,1.2703939208984374,True,93945.5,243694.685356082,516.8847045898438,281.3633728027344,0.5900728597449909,0.8388617341552275,2123.932229280472,549.0,290.0,NEW,0.6298455537399188,0.7504506878920457,92.47897338867188,315.6010139400696,159210.0,Selected,False,True,True
936,898d9d69a7fd4b2da509b2038a00a3f0,TA0432,0,14.3,1.2433585205078126,True,62598.5,188553.51094585776,610.8887939453125,196.16278076171875,0.3588540472368723,0.9470417484958952,2410.79514670372,623.0,280.0,NEW,0.7444870264497079,0.6328767983916567,101.70113372802734,134.46560898608982,174440.0,Discarded,False,True,True
939,8b4c1c54b26d4a7289849ebd8387f612,TA0427,0,18.9,1.26958154296875,True,51866.0,142381.95937954594,408.1294250488281,174.29299926757812,0.4850825835655899,0.9042264748006564,2409.204306960106,386.0,277.0,NEW,0.8063492063492064,0.8264172335600907,115.76117706298828,267.643419496912,106922.0,Discarded,False,True,True
943,8e21843ad07a475092073572a01cf92e,TA0477,1,16.1,1.17919482421875,True,99881.5,236189.39352501108,482.1883239746094,318.9714050292969,0.5727741395327499,0.7499381607303743,2388.2408831119537,494.0,353.0,NEW,0.7206437610869414,0.8520915298244919,83.75240325927734,279.5084971874737,174382.0,Selected,False,True,True
948,57ef942aa7834957845bc35be404f78f,TA5719,0,26.8,1.3323675537109374,True,76592.5,235964.3856561572,486.8656005859375,202.37191772460935,0.6490889830508475,0.9095187950062464,1942.7707611322403,500.0,236.0,NEW,0.8954803719008264,0.9237861570247934,78.17407989501953,243.0740627874558,118000.0,Discarded,False,True,True
949,9f6cf075f505491f96ef0fd8e772f463,TA0440,1,16.0,1.188496826171875,True,94116.5,202463.62119659316,702.963134765625,211.0596618652344,0.37970718049268565,0.9538627915913724,2128.452000141144,654.0,379.0,NEW,0.8562139640587517,0.7996086023315517,111.895263671875,339.0722636843067,247866.0,Selected,False,True,True
952,2466cc92e282499dbebe279074cdc6d2,TA0441,1,13.5,1.1845189208984377,True,80348.0,219214.95748922497,624.0368041992188,178.8670654296875,0.37772606539266157,0.9580416471794172,1928.8367756605148,489.0,435.0,NEW,0.9560075394527736,0.7950673253421704,130.89938354492188,312.8530006248941,212715.0,Selected,False,True,True
955,ca0241f923db44e1962b3dd641a445dd,CG1741,0,27.2,1.395478515625,True,78083.0,384986.1785656363,561.05859375,248.28640747070312,0.3561660706466209,0.8967526906455459,2278.660150408745,527.0,416.0,NEW,0.5240299489047402,0.7315981180755805,119.38754272460938,229.99347816840373,219232.0,Selected,False,True,True
956,ba01bc9443b14c6399df5428a5f70283,TA0440,1,16.0,1.20575927734375,True,89865.5,200090.38931849768,687.0808715820312,204.8616180419922,0.3997433365360664,0.9545151850260468,2129.5403131246567,646.0,348.0,NEW,0.8779859252651403,0.8025682536535941,108.40326690673828,320.62750973676606,224808.0,Selected,False,True,True
962,48d94dee60494b2f808963f533b7aeb7,TA5751,1,26.8,1.3068134765625,True,99345.5,325868.82430725056,699.08349609375,195.80479431152344,0.39901637105584475,0.9599743723376516,2479.187063217163,684.0,364.0,NEW,0.9450540696632346,0.8169796666201979,68.44803619384766,314.0143308831621,248976.0,Selected,False,True,True
973,8f43e197991540cfb928c08abfb458f9,TA0441,1,13.5,1.18675048828125,True,79941.0,219922.27685734004,619.1886596679688,178.11119079589844,0.3792267552182163,0.957734836024905,1911.3809320926664,496.0,425.0,NEW,0.9528113817312812,0.7882765196072362,129.38052368164062,311.8236681203016,210800.0,Selected,False,True,True
981,1e7f5d9bdd3248bc9c4121c7d6a141fa,TA0477,1,16.1,1.2594034423828124,True,72000.0,193110.6097769332,515.8302612304688,290.59429931640625,0.35606195478013175,0.8262166124451444,2469.454087615013,492.0,411.0,NEW,0.4743303724183239,0.5772552454730848,62.46183013916016,219.33763926877663,202212.0,Discarded,False,True,True
987,6cf4184b2a6d4f17b236f877501fa7a9,TA0440,1,16.0,1.209222900390625,True,88797.0,201002.1388944391,690.5870971679688,200.71192932128903,0.3990428041793057,0.9568326116865792,2185.2387976646423,645.0,345.0,NEW,0.8956058647889835,0.7946209724141005,108.25670623779295,317.6161204976851,222525.0,Selected,False,True,True
988,6719bc80004342dea53c5f3765e44965,CG1741,0,27.2,1.3206611328125,True,56936.0,206690.7245070685,437.3650817871094,177.51992797851562,0.5883763227513227,0.9139241563244008,2169.7240792512894,448.0,216.0,NEW,0.8563037694779394,0.8401686072625505,76.9743881225586,325.60866081847394,96768.0,Discarded,False,True,True
989,887ba616da634472a997a3aa4ba7fbec,TA0432,0,14.3,1.2419622802734376,True,62220.5,199468.21938437357,594.850341796875,204.68649291992188,0.3533488937349507,0.9389339362284466,2486.535260915756,638.0,276.0,NEW,0.6537271004421984,0.5814592545799115,99.63151550292967,162.60381299342276,176088.0,Discarded,False,True,True
990,118ca1a339284e138fac8a5ab32b56e4,TA332,1,20.4,1.3657769775390625,True,79732.0,284550.520857054,628.2921752929688,185.2053680419922,0.3805968724342696,0.9555664240280392,2533.7383576631546,631.0,332.0,NEW,0.8784380683716269,0.7220221966519431,110.32506561279295,290.8693864950383,209492.0,Discarded,False,True,True
991,485c8333d2af42709dded3651f3b69b7,TA0440,1,16.0,1.2054608154296875,True,89687.5,197063.1365264675,690.8391723632812,201.7612762451172,0.39677009785705436,0.956402302158415,2143.481437444687,644.0,351.0,NEW,0.88576,0.8086731034482758,108.38177490234376,324.33624527641064,226044.0,Selected,False,True,True
1000,2f0f3e1306224c0991472c6b306c8398,TA0440,1,16.0,1.18432421875,True,95483.0,200655.1428305708,724.1143798828125,206.0630645751953,0.3799910059416501,0.958654511506699,2175.0377871990204,663.0,379.0,NEW,0.8568969450608707,0.7977684219258767,112.85083770751952,339.9911763560931,251277.0,Selected,False,True,True
1008,63a9ebf9fb6d4917abee1caa811c754f,TA0427,0,18.9,1.2529326171875,True,102666.5,235349.44099493732,596.2521362304688,257.7644348144531,0.4876341787783794,0.9017261152950492,2151.30481171608,605.0,348.0,NEW,0.7421930053188922,0.874479935903005,70.8310775756836,342.239682094289,210540.0,Selected,False,True,True
1009,998bec2129c540538bf49fcc63e781a4,TA433,0,17.7,1.24404443359375,True,96923.0,240017.47412372983,690.760986328125,213.89700317382807,0.3750512719308429,0.950849257237176,2024.6601506471636,586.0,441.0,NEW,0.934803284891748,0.8365428866548716,56.67559814453125,276.4868893817571,258426.0,Selected,False,True,False
1014,91c942f43c7b4674ac71a93b29ac6771,TA0185,0,22.8,1.3418155517578123,True,70923.5,308111.83638321626,520.8388061523438,219.4805603027344,0.5552045904667966,0.9068756897970032,1859.231657743454,553.0,231.0,NEW,0.6622525787566211,0.7028993587956509,96.87445068359376,338.8923132796021,127743.0,Selected,False,True,True
1019,b3fde500f30247f39c8d19631143e593,TA977,0,16.8,1.2378760986328126,True,93066.0,245200.3655323533,652.5003662109375,223.61338806152344,0.3823394080817708,0.93944404898267,1983.665202498436,604.0,403.0,NEW,0.6883025618092379,0.863199812602483,123.2795181274414,334.45029526074575,243412.0,Selected,False,True,False
1020,0b40718ace514a14af13661efeaa5de2,TA977,0,16.8,1.2227344970703125,True,94911.0,236552.46910008005,650.2095947265625,224.0193023681641,0.3835996798991197,0.938773845817742,1957.8905979394915,602.0,411.0,NEW,0.7116073573495159,0.8822761408383033,124.91522216796876,319.0814942926023,247422.0,Selected,False,True,False
1023,86c59bd2fe624033b20ad218fe6972db,TA0477,1,16.1,1.179932373046875,True,99881.5,230914.7200946252,482.1883239746094,318.9714050292969,0.5727741395327499,0.7499381607303743,2388.2408831119537,494.0,353.0,NEW,0.7206437610869414,0.8520915298244919,83.75240325927734,279.5084971874737,174382.0,Selected,False,True,True
1026,9fdfce177f4f40e288f6b844f200ed81,TA0159,1,22.3,1.32776513671875,True,86305.5,281642.28205995355,452.7215270996094,299.6796264648437,0.575945945945946,0.7495468023972355,2015.0550310611725,450.0,333.0,NEW,0.6761942994781213,0.7583873372713196,108.2191925048828,331.30801378777426,149850.0,Selected,False,True,True
1027,888f0de43c1b47e5963e888923bf9324,TA0427,0,18.9,1.287765380859375,True,94208.0,254475.36780139632,544.1087646484375,283.53387451171875,0.48360155026821694,0.8534969793543639,2136.861162185669,585.0,333.0,NEW,0.5900867279894875,0.8529618922470433,101.79306030273438,291.10994486619654,194805.0,Selected,False,True,True
1033,f3ae92d62e684779b6b070eaccee5f9a,TA0160,1,20.2,1.2304534912109375,True,82433.5,251136.5685663934,623.0609741210938,223.91094970703125,0.40207540727733876,0.9331942140300912,2385.1038028001785,612.0,335.0,NEW,0.7485684165129262,0.6597743009799458,71.30030059814453,244.70594598415465,205020.0,Discarded,False,True,True
1036,5a5a80a35eab4b0dbd0ac11faee137e0,TA0432,0,14.3,1.269763916015625,True,65122.0,207831.7640107915,473.9990234375,206.41696166992188,0.43881270846669584,0.9001985414828172,1857.2387962341309,443.0,335.0,NEW,0.6600118330627911,0.8642687015489176,63.38199615478516,237.6552124402072,148405.0,Selected,False,True,True
1038,5b0c1e0f03044e6eafec2983546f0a79,TA0432,0,14.3,1.269763916015625,True,65122.0,207831.7640107915,473.9990234375,206.41696166992188,0.43881270846669584,0.9001985414828172,1857.2387962341309,443.0,335.0,NEW,0.6600118330627911,0.8642687015489176,63.38199615478516,237.6552124402072,148405.0,Selected,False,True,True
1049,cfee0f00565547e2b162e85cff90bbac,TA977,0,16.8,1.224589599609375,True,77191.0,226281.58706163208,582.5986938476562,228.1246032714844,0.36880554228380313,0.920150927981132,2395.60632789135,598.0,350.0,NEW,0.5520934512550483,0.6021675783446654,109.64771270751952,331.6579563345345,209300.0,Discarded,False,True,False
1055,c0ff31f182e74f1da1f03504b14cfb77,TA5854,1,24.0,1.4349595947265623,True,88162.5,461484.8063577138,535.0777587890625,247.91001892089844,0.6203340815220834,0.8861932079703683,1705.775814294815,553.0,257.0,NEW,0.6884124805974849,0.87807347085686,87.3578872680664,204.35508312738395,142121.0,Selected,False,True,False
1057,d653f18b83c2407a9328e4ae7e0a5939,TA0427,0,18.9,1.259143798828125,True,97076.5,232456.1014724013,558.5497436523438,262.5871887207031,0.5502703836386722,0.8826008065736821,2223.7900927066803,596.0,296.0,NEW,0.6884269364940125,0.8247618270466553,81.96009063720703,328.9331239021087,176416.0,Selected,False,True,True
1061,f4042c378eff41ae8eed2f573817f067,TA0432,0,14.3,1.2402269287109375,True,62832.5,224585.26003687788,582.4820556640625,209.9512481689453,0.4570899594069634,0.9327814609653008,2513.020541191101,622.0,221.0,NEW,0.5913924684098586,0.5556111597647942,91.0457534790039,177.5894140989265,137462.0,Discarded,False,True,True
1062,6891064a33034572948bc60fc556fb67,TA0440,1,16.0,1.2080328369140625,True,88797.0,200190.16437766087,690.5870971679688,200.71192932128903,0.3990428041793057,0.9568326116865792,2185.2387976646423,645.0,345.0,NEW,0.8956058647889835,0.7946209724141005,108.25670623779295,317.6161204976851,222525.0,Selected,False,True,True
1067,d925e2f4081f4a7f9fca62d7985e9a3d,TA0441,1,13.5,1.193966796875,True,80135.5,220826.9932089652,636.4397583007812,175.12127685546875,0.37544215551692955,0.9613991159839368,1922.451999425888,461.0,463.0,NEW,0.9566205533596838,0.8153656126482214,135.73208618164062,326.3816784073518,213443.0,Selected,False,True,True
1068,070c3827b1bf4aeab564c0f895cd65cd,TA0432,0,14.3,1.2638077392578124,True,60811.5,173421.01101814225,495.2373352050781,240.615234375,0.3357432712215321,0.874037519547256,2544.92717730999,483.0,375.0,NEW,0.4376181016522118,0.7096274044285091,124.72151184082033,392.127530275547,181125.0,Discarded,False,True,True
1071,9095d80641734632a865e46a942c8f6a,TA0432,0,14.3,1.241737548828125,True,65476.0,191984.5678897662,575.88623046875,203.8304901123047,0.366730144505433,0.9352672648372804,2487.8561086654663,565.0,316.0,NEW,0.7185443399344893,0.6905670583285753,73.44463348388672,284.4872580626416,178540.0,Discarded,False,True,True
1072,43b4fcb911154b24b672ef6a990f1d52,TA0441,1,13.5,1.2003729248046875,True,79334.5,224332.00565514204,633.0755004882812,175.83551025390625,0.37657828282828293,0.9606539435362984,1951.0794150829315,456.0,462.0,NEW,0.9577896968941,0.841586628414619,136.002685546875,326.1931942882929,210672.0,Selected,False,True,True
1082,7eb699d9d7a1454aabd01c2cc44c4b8c,CG1741,0,27.2,1.3008758544921877,True,62327.0,202977.12516215935,477.8497314453125,184.60125732421875,0.6726128809462143,0.922366265097328,2125.43980717659,468.0,198.0,NEW,0.9128819614600294,0.8906242589987196,89.59453582763672,309.23292192132453,92664.0,Discarded,False,True,True
1088,fd4e3e5a8a894cc4b6662df87071cc66,TA0477,1,16.1,1.21557666015625,True,72060.0,219592.4697486202,525.9783935546875,283.3926086425781,0.3601739391213076,0.8424392449030411,2506.9688053131104,513.0,390.0,NEW,0.4944834092120914,0.5816004265616669,64.51283264160156,216.3007165961315,200070.0,Discarded,False,True,True
1096,d09c49dadcce489e8f963f7f6d936252,TA0159,1,22.3,1.3288785400390626,True,86254.5,306180.4731619187,443.3828125,304.9692077636719,0.6209827213822894,0.7258777818196338,2026.9372806549072,463.0,300.0,NEW,0.6628256628027086,0.8207046941352003,90.96360778808594,334.0928014788705,138900.0,Selected,False,True,True
1098,3a558673ec384fdf8f56e124f92b898b,TA433,0,17.7,1.243443359375,True,97801.5,244141.5041780604,696.3775634765625,212.9283142089844,0.3771634504141793,0.952106815684347,2017.5890817642207,588.0,441.0,NEW,0.93412530281683,0.8454544533079255,56.8200569152832,281.44271175498574,259308.0,Selected,False,True,False
1100,5aeb0b4cf23247a9b80bf3c51c91ab6a,TA5751,1,26.8,1.3114637451171876,True,99188.0,327106.7979198996,710.4102783203125,195.8988342285156,0.4068450110337246,0.9612280963931678,2312.3758791685104,681.0,358.0,NEW,0.9443679262231272,0.83236521148971,68.75581359863281,308.58548248418947,243798.0,Selected,False,True,True
1103,273a1025797b448eadb3dba7b64eee4c,TA0440,1,16.0,1.18432421875,True,94116.5,200985.5662234549,702.963134765625,211.0596618652344,0.37970718049268565,0.9538627915913724,2128.452000141144,654.0,379.0,NEW,0.8562139640587517,0.7996086023315517,111.895263671875,339.0722636843067,247866.0,Selected,False,True,True
1105,a03670a8a94c491ab5a34f5f84007805,TA0432,0,14.3,1.241737548828125,True,65476.0,191984.5678897662,575.88623046875,203.8304901123047,0.366730144505433,0.9352672648372804,2487.8561086654663,565.0,316.0,NEW,0.7185443399344893,0.6905670583285753,73.44463348388672,284.4872580626416,178540.0,Discarded,False,True,True
1108,ffe8454350214a2b9108a2c5763c3b27,TA5719,0,26.8,1.31726220703125,True,76592.5,228384.0125849413,486.8656005859375,202.37191772460935,0.6490889830508475,0.9095187950062464,1942.7707611322403,500.0,236.0,NEW,0.8954803719008264,0.9237861570247934,78.17407989501953,243.0740627874558,118000.0,Discarded,False,True,True
1116,3e7788f5868c416db1679e794b175001,TA0441,1,13.5,1.18675048828125,True,80108.5,220040.77387771555,618.2452392578125,179.0386505126953,0.3814690476190477,0.9571502933951178,1919.2804296016693,500.0,420.0,NEW,0.9526139550975522,0.8005090756323288,128.65933227539062,311.01446911679204,210000.0,Selected,False,True,True
1126,a4c9cc280c61479090d17efa88a14535,TA332,1,20.4,1.280553466796875,True,87125.0,275369.45232451824,640.2633056640625,185.7939453125,0.3605421063521622,0.9569709750955344,2271.689587116241,537.0,450.0,NEW,0.8701948722604955,0.7618517972057338,125.90365600585938,175.69291391516052,241650.0,Selected,False,True,True
1135,cefeb35cd4c548c48b81d2cbe794dabe,TA5751,1,26.8,1.237236083984375,True,106900.0,277160.70747838897,680.5127563476562,238.19923400878903,0.5957954342785804,0.936738845011412,2176.351495027542,712.0,252.0,NEW,0.6847658785350024,0.7846267964765878,92.65098571777344,289.38037252032143,179424.0,Selected,False,True,True
1141,8bda72bdc76041898b9ea3deca9c5958,TA0440,1,16.0,1.211485107421875,True,87896.5,216329.81802440344,683.274169921875,200.63137817382807,0.40823990042079644,0.9559184389747576,2156.937281608581,637.0,338.0,NEW,0.8874455463376746,0.802683566531963,107.21940612792967,324.82918588082566,215306.0,Selected,False,True,True
1146,21ffefb1b9774126a0a8051435be4c9e,TA332,1,20.4,1.3243326416015626,True,74012.5,260795.5396274601,616.700927734375,202.407958984375,0.3737665262753891,0.9446044744467768,2496.324144601822,579.0,342.0,NEW,0.7921688752746887,0.6714789904774588,109.32413482666016,287.062710918712,198018.0,Discarded,False,True,True
1148,183b33d480d940ed8a9bfd6260b54a71,TA0440,1,16.0,1.20575927734375,True,89865.5,200090.38931849768,687.0808715820312,204.8616180419922,0.3997433365360664,0.9545151850260468,2129.5403131246567,646.0,348.0,NEW,0.8779859252651403,0.8025682536535941,108.40326690673828,320.62750973676606,224808.0,Selected,False,True,True
1156,daae6801f704463fba9c5f9320bce7bd,TA0432,0,14.3,1.2416259765625,True,63566.0,218906.4981517096,579.800048828125,218.80133056640625,0.39473161280707425,0.926061033265809,2496.032734513283,634.0,254.0,NEW,0.5945285557428514,0.588868440994077,95.72725677490234,175.78680269007685,161036.0,Discarded,False,True,True
1160,73b208986f1344ec8e3974b167ae7010,TA0154,1,22.9,1.3282730712890625,True,83032.5,322733.48346755485,622.4249267578125,198.0267333984375,0.4590195200424565,0.9480391787984332,2222.049978494644,597.0,303.0,NEW,0.9194414352210092,0.7482053785073988,106.70496368408205,231.62469643800935,180891.0,Selected,False,True,True
1162,a65310ee1a53417fabaf1512d0af777b,TA332,1,20.4,1.331764892578125,True,68625.0,277369.7477539573,531.92578125,211.07041931152344,0.3721226581351842,0.917903248883522,2441.1109434366226,479.0,385.0,NEW,0.716518594003416,0.7433295537726236,119.37916564941406,292.33542378576016,184415.0,Discarded,False,True,True
