,uuid,gray_n,r_n,g_n,b_n
1937,701f455fa2bc41e7b77810faf9f2ea6f,1.368929908748919,1.4333630352101645,1.3811121696033661,1.4091307497113597
1938,085889d9dec84c6ab1ea4e6a2407c938,1.0084632979048889,1.0788305242938772,1.0257304542754138,1.0540186722805416
1939,baf4d0f431cd418d8ce0c27a34719dca,1.1028799519084187,1.1697956065950064,1.1194053457879756,1.1509219868909788
1940,8d1bfbed39324ad8ae34d034929c2945,1.0236064101508593,1.0922442348547778,1.0404262362169425,1.0730555210563977
1941,12bd2c11105046c8bb70671dc751cd78,1.0763376651146217,1.1426489589972872,1.0935490343340153,1.1220139116510588
1942,d93544a810ad4d8e9ee1b00e344d8160,1.0828038091688945,1.150596561842713,1.0988880713163578,1.1287662231287274
1943,6896119de70f43ae96d8dcab4eb7a08c,0.586296097909655,0.6514141666153458,0.597571301010523,0.6271891127842799
1944,52ffd277c05a4a2a97208c58173ec8f1,0.8216321287662078,0.8890044116157589,0.8359477316037309,0.8688084298108417
1945,34b2b08f4ad94afd8eb66671b89a6f46,0.6813790984405863,0.7532060886175099,0.6917926999850932,0.721922927072945
1946,7bc2bfaf520646b59de2495e2f998ea4,0.584708230293196,0.6431101458599146,0.5936362406649845,0.6161453230510676
1947,30294a364c7948deadf825e2b7a05d7b,0.9189621117732604,1.0063247904448562,0.9337198794382685,0.9698833836114298
1948,91bb238a1d7b45d4863d245c013f56df,1.6741393463974092,1.735265534511039,1.6861924703279412,1.7101933424590905
1949,89f12ca764724410831457079245df57,1.0955015846236102,1.1635608759083895,1.1130642062760525,1.144000247769134
1950,b96a227216754b1aa96f38c8dd9e3a82,1.308112616157294,1.3867187782920605,1.3217587731812417,1.3590648808572032
1951,daf16b72f03f4d26a754dcf0f407f24f,1.0698591239156532,1.1542020647584204,1.0857636274650266,1.1221120557132342
1952,eaa4ee63293b4a08bc7a27ef6c61a05b,1.0704634847195755,1.1395011173399348,1.0878277520568842,1.1187142049711822
1953,15b03ab7ef0746ca844d0f176520fa1d,1.1916125150689052,1.2724449977719663,1.2039951964292683,1.2418281827548028
1954,ef3f4ab81a4a498f8f9e5d5ec066c70b,1.3643532961653708,1.4415110585615065,1.3781554505934077,1.4105595206375552
1955,418c04791e9549dcafdf5d16b2dcd812,1.0460886320567682,1.1154589213931327,1.0630045359942442,1.094296995397331
1956,a8684c5416d94baf86e1b696a3084f65,1.5301640733768611,1.5952790427963779,1.5415167586320782,1.5666695321245496
1957,927ae21384a64f0ca4e30a5c4e59a7ac,0.5878891310030707,0.6489027117190465,0.59734195383365,0.6217849907922843
1958,4835f3755df94feabf01ea5d068cf0be,0.8795071656833532,0.9522629086170736,0.8934911449002624,0.9269293434311211
1959,e4b8e7aca82544b9a9c2e77587dc4e06,0.7818517576280347,0.8486506725354033,0.7938490944074355,0.820787056736108
1960,b13cd916ada04344b85a50626a1c35a7,0.6545175851708714,0.7196852424553456,0.6650520588761628,0.6917844352219626
1961,c6e754bc2484402cbbaddac54e9da9ec,1.1123224437850847,1.1791161932154965,1.1295307137183042,1.1595844917471982
1962,87f70db17d7b407ba7716f3924398c60,0.6475214631808515,0.7141612813979568,0.6564629037927272,0.6853472178386469
1963,d25e9264d0104c4a8d6019642038a463,1.0681379869937138,1.1364917104650192,1.0859371874907684,1.114139658578417
1964,a4d5679ecabb4d42a31878f9e17ff059,1.0226931538249324,1.093655443159321,1.0398425373208469,1.071295126509588
1965,566bdba134b3453798e5959bd6d4ecb9,1.2645480166007153,1.3328841774503681,1.2789555649280657,1.3097955285497545
1966,2cce9f5d3180445ea22d70d2dea03950,1.0056904698745857,1.076744704698802,1.0173231239808505,1.044510062298831
1967,94869789952c42b3b2b1f83cf739c7db,1.1094907293174763,1.1747028097037773,1.1277754846484513,1.155346734452003
1968,381115af278a4122abda80e77530bdb9,0.8736588126730899,0.9438411149870318,0.8871200456219911,0.9197059404550109
1969,8adb8ea985b04cbbbe95aee7f05fed9e,1.3276308873855054,1.4106731611306005,1.3417533013848515,1.3809613376762333
1970,90eda221faf04517bb5f1ab414927954,1.1037384541786057,1.172059118597389,1.1211688396209591,1.150102742245662
1971,ce198cdc2f9045c18235014501922de8,1.1636311263949992,1.2306872820548067,1.1809199777687418,1.213053376820363
1972,088189a48b874300a61314e1b672b96f,1.0329528241561328,1.1182730732390886,1.0475545944170515,1.0825259065086295
1973,6795fab3469140ddac52806dce580c35,1.1500593522392266,1.2165297428121553,1.166805828532526,1.1967087746342873
1974,f85f8f2e7b884d70bfe4f7bf5844a330,0.9377572162275476,1.005264834573362,0.9499343116050379,0.9795448917110556
1975,d5a0ed0528574cf6b3e27e5756169473,1.0763376651146217,1.1426489589972872,1.0935490343340153,1.1220139116510588
1976,00823abd924e4a478d14d14ebd2403e8,1.1420311679532777,1.2053991730660722,1.157066838278551,1.1884388460267696
1977,3ffb6325b85d461aad20543b80195fef,0.9166820702446168,0.9790335094923522,0.9330607645786063,0.9630329280715859
1978,01f5e8078790430a914281bb9cd9d3c7,0.959847894980146,1.0453375717072786,0.9742678404521924,1.012070867011379
1979,581ab2defbb647309972ff8080501f37,1.057066303684936,1.1184177065938736,1.0720120947111642,1.100954262098998
1980,77ccce12acf140d4bca399a28a5c1cf7,0.7619088841939908,0.8280404194785665,0.7722584338242359,0.8011623766825906
1981,d941372b849d4e328a5378acda33a368,1.0828038091688945,1.150596561842713,1.0988880713163578,1.1287662231287274
1982,dbaa20b41dc248229d7410b54ceb9f9a,1.3295214519516212,1.3992884499182525,1.3403203980770906,1.370233675132765
1983,eb8ccae2a10c45c2802ebf14d0ef0753,0.8930686088852124,0.9839417456965142,0.9075371098406508,0.9464393498962019
