,uuid,id,sex,weight,predicted_weight,difference,area,width,height,MA,ma,eccentricity,perimeter,per_area,symmetry
788,4504ce3bbb5542d2ac6a22f569a70bbe,TA332,1,20.4,17.7,2.6999999999999993,0.44721491015752607,0.23076923076923073,0.4161490683229814,0.23712950349635442,0.2780559702279979,0.9177546363116024,0.2095354856674735,0.5471704701475991,0.4588021265697582
790,9ed96ba2177c42b09a6fbb9fc2f31257,TA0160,1,20.2,14.3,5.899999999999999,0.6735104123121407,0.5457875457875457,0.3571428571428571,0.4702239076844168,0.5381838888317616,0.9168277265820304,0.6102672228472577,0.6846734495962735,0.2870442569882564
792,8a91430fbc1b45849d8fbfe23fe64b1b,TA0441,1,13.5,26.8,13.3,0.21311516096134747,0.12271062271062272,0.5372670807453416,0.2514473760271997,0.15386042861126403,0.943516676868471,0.16199241375899476,0.42304210202733683,0.4128197588944428
793,f8ebd1f499f049959bbd4e9464aa4a9e,TA433,0,17.7,26.8,9.100000000000001,0.47182372882182283,0.43772893772893773,0.9285714285714286,0.547427238768771,0.4245905385331302,0.9433573176212344,0.7341308238239694,0.18803531916601912,0.3085466266675177
796,436373f4372c48259fd5a6dd99ba6e97,TA347,0,20.4,18.9,1.5,0.5791453203510601,0.41208791208791207,0.9627329192546583,0.5729900781353255,0.34117738335273984,0.9550961781095766,0.5449456538060671,0.1401475715861522,0.2019949138919268
800,e46c2caa5a0e4675bb3965f15618b42c,TA0427,0,18.9,24.5,5.600000000000001,0.6149646829254591,0.6538461538461539,0.5900621118012422,0.6144863106234731,0.591036769651893,0.9308030076021324,0.8214916383807134,0.4547814137531595,0.2028340289586232
801,47d1951fb3b04887a624ba7fe9edf607,TA0427,0,18.9,26.8,7.900000000000002,0.5564475901997392,0.4725274725274725,0.5838509316770186,0.40225389080728824,0.787636825712128,0.8499120179340897,0.5874372043367841,0.5433305279146728,0.28538951364594484
802,1b4cf4f2c75149349e460ad0a580be65,TA5854,1,24.0,26.8,2.8000000000000007,0.6787101374654827,0.46153846153846156,0.39751552795031053,0.4111394127207676,0.6279481158417892,0.8881279009015252,0.503700469016122,0.8086996616123397,0.34873132398736384
813,cb789979b1be4258911eb2b18127dc60,TA5751,1,26.8,16.0,10.8,0.7185056451079133,0.5201465201465202,0.6832298136645962,0.44832684986653926,0.8751932223851129,0.8450079402930825,0.651703357747746,0.5210864496631843,0.2502435823507188
814,18eb273750374388abdc2ebdc8d9efca,TA0427,0,18.9,17.7,1.1999999999999993,0.4999378442532288,0.4926739926739926,0.7391304347826086,0.5079367354393841,0.6140851032437826,0.911413583627502,0.5452754395445856,0.4826620218689913,0.3542102590147283
819,e3d1fba65f4649ac8b3dd98a2b4e0871,TA0427,0,18.9,18.9,0.0,0.5443881805378215,0.5238095238095238,0.5,0.4920622596862877,0.6365232905142444,0.9047273954351392,0.6027252095874949,0.6732884374035674,0.3276473011948908
822,a5aa548b85a64b6a969d30f5e7e4fc36,TA0154,1,22.9,26.8,3.900000000000002,0.8551896083895472,0.5659340659340658,0.5683229813664596,0.6375727165407655,0.32277593983618746,0.96172607413567,0.5420701067919731,0.34641279553034954,0.3615521094956105
826,d4a1dc73b05b4f50ba6396ec9c51e6c9,TA0427,0,18.9,18.9,0.0,0.6036544920729623,0.7014652014652015,0.5869565217391304,0.6533430026924815,0.7158653408012996,0.9199212906985562,0.8638313246628133,0.45516382716596493,0.16876221853943174
829,b2cd723ceb71458c994ddbe816c586f4,TA5751,1,26.8,13.5,13.3,0.7259479261250801,0.5384615384615384,0.6739130434782608,0.4576154850499293,0.9171475198176782,0.8382568562274346,0.6810383970189449,0.5503858191738759,0.2650804545107908
834,53012eefca86484791a50d6c15c88a78,TA433,0,17.7,16.1,1.5999999999999979,0.4855569617580367,0.4413919413919414,0.9192546583850931,0.5534662161515355,0.4049729431452813,0.9463055219989818,0.7292311666948252,0.1915082238887591,0.3025265535576057
842,ba01bc9443b14c6399df5428a5f70283,TA0440,1,16.0,17.7,1.6999999999999993,0.45877968940439356,0.6391941391941393,0.6677018633540373,0.722329635060848,0.392824282617684,0.9612033426143824,0.7240484437991808,0.2891870411585422,0.2988297454259639
847,48d94dee60494b2f808963f533b7aeb7,TA5751,1,26.8,26.8,0.0,0.8386970469209352,0.6849816849816849,0.6366459627329193,0.7304792716374696,0.28097870114239165,0.9703925426908848,0.631649136485317,0.3101741064720758,0.3126781311044929
849,7867ab0ba228469eb2ec7a2dc330d378,TA0154,1,22.9,26.8,3.900000000000002,0.9132906431026746,0.5622710622710622,0.6149068322981366,0.6549184340863526,0.39682826342469923,0.9561485942872576,0.6506663652487086,0.406937199500503,0.3696162378232401
853,3c4cc678971545e38426365c8cd0ef10,TA0438,1,13.9,20.4,6.499999999999998,0.5347128011043769,0.5842490842490843,0.47515527950310554,0.5142682899159751,0.6509095658760615,0.9066353024654592,0.6286716001056305,0.5752177380006239,0.19933584335676766
855,6e0e321f79dc46c1aaea51b3c8936366,TA5751,1,26.8,26.8,0.0,0.6920473103695357,0.6172161172161171,0.5248447204968943,0.5260875159860962,0.8116326695398053,0.8810678356118469,0.6911913146574926,0.6919947952192028,0.2602229784353908
856,5d56f7c3787041a8ac97ab35c07a3f25,TA5751,1,26.8,26.8,0.0,0.7272767077472568,0.5659340659340658,0.6521739130434783,0.47866717911731527,0.9085613030877335,0.8475738259231608,0.6941504279059878,0.5659951384437439,0.260576815172259
859,db43e897934848c38db97d08925c472a,TA5751,1,26.8,26.8,0.0,0.6939769857874387,0.6758241758241758,0.44720496894409933,0.5886965812112724,0.7070751365882533,0.9111621307997368,0.7022868695395781,0.7343774632651555,0.2756382680258113
860,6419365eabed4721b2258acf5a72b6ed,TA5719,0,26.8,17.7,9.100000000000001,0.6291581040608132,0.6684981684981685,0.8726708074534162,0.7558931780509849,0.26827764715984304,0.9724502958871548,0.8087776912464051,0.06018338904227194,0.21349554682888014
863,ce69177be09646d497dcfd9f7d75b06e,TA0855,0,26.6,17.7,8.900000000000002,0.766919066337731,0.315018315018315,0.7577639751552794,0.3079883754022208,0.8948591267744797,0.7734768028996221,0.5744846718084511,0.5627126883396573,0.4695350362955281
864,4f7ebf7a41c849e496a0cead1dc1ef72,TA5751,1,26.8,26.8,0.0,1.0,0.7728937728937729,0.49689440993788814,0.7792716321808782,0.5149848166261133,0.9545823200246956,0.7981323345996223,0.6311121867034303,0.30248202670318386
878,e1bffe4283b848d5a24b92ea445444ff,TA347,0,20.4,16.1,4.299999999999997,0.6016666789186644,0.41025641025641024,0.981366459627329,0.5761790203712883,0.3467413453606525,0.9547903253278728,0.5509896873103908,0.13736678347497677,0.20392474734929208
879,4da749fa64694c469b0a77ed476544b0,TA0440,1,16.0,25.3,9.3,0.4547954104848669,0.6373626373626374,0.686335403726708,0.724089857554833,0.39776218902396976,0.9609005232998604,0.7247057756766748,0.27957077127216057,0.3052431404509644
882,b3a3271acfca497888e643a0cab11f7c,TA433,0,17.7,16.0,1.6999999999999993,0.47284127679435856,0.4798534798534798,0.9565217391304348,0.5906527013111019,0.4502298327989136,0.9449286167918378,0.7591790574710429,0.1679648104821163,0.30909467578205924
885,8d441de503244d938f166f8300fe7fe7,TA433,0,17.7,13.5,4.199999999999999,0.5483665142181158,0.49633699633699624,0.9316770186335404,0.5979933611655316,0.35730350922035414,0.9555212431210078,0.7610382747168336,0.17807354481568316,0.30136686181672123
886,fa3e178c6ad548a0affcca7d2e182ca1,TA5751,1,26.8,25.5,1.3000000000000007,0.721375964380889,0.6025641025641025,0.6024844720496894,0.510550783783465,0.8571699693375867,0.8682277671918871,0.6958762040343529,0.598834546859656,0.25082847141190195
887,7002d2a7434f4422ab2fbfaab65853ce,TA0440,1,16.0,17.7,1.6999999999999993,0.45264306641002433,0.5183150183150184,0.5527950310559006,0.5784222172002013,0.3588333426984994,0.953726736590356,0.6162798045997482,0.3344806482402367,0.322398014580425
888,883b3362224c44cf8c777524f7e8eb92,TA5751,1,26.8,25.5,1.3000000000000007,0.7277214402728363,0.5293040293040293,0.6801242236024845,0.45453168440155267,0.9016132337024954,0.8408900991238517,0.6692855102593653,0.5337374209677327,0.26159295109970176
892,63a9ebf9fb6d4917abee1caa811c754f,TA0427,0,18.9,27.2,8.3,0.5222183211130278,0.532967032967033,0.6459627329192545,0.5245168445232525,0.6104474717520378,0.9148891123064004,0.598710680708771,0.5268272963386177,0.3433306313608935
896,58a19ab78479415fb7567ad688d2ddec,TA5751,1,26.8,20.4,6.400000000000002,0.732702032569666,0.5384615384615384,0.6739130434782608,0.4576154850499293,0.9171475198176782,0.8382568562274346,0.6810383970189449,0.5503858191738759,0.2650804545107908
897,91c942f43c7b4674ac71a93b29ac6771,TA0185,0,22.8,18.9,3.900000000000002,0.5672101191814667,0.48168498168498164,0.3291925465838509,0.4476677580835925,0.45137275839422486,0.9266292601781988,0.4545336103448707,0.6418271267253396,0.30463665033885795
905,a0bab5caa35e4331bd4ec88aaf016e56,TA332,1,20.4,25.5,5.100000000000001,0.6198597239258834,0.5549450549450549,0.5527950310559006,0.5802436841400739,0.3011745516461547,0.959669105544675,0.657215866381909,0.34097461945929575,0.33325127939366456
906,86c59bd2fe624033b20ad218fe6972db,TA0477,1,16.1,24.2,8.099999999999998,0.46548094206371576,0.2948717948717948,0.686335403726708,0.2748980753324667,0.899278274414089,0.7493535218417944,0.5241527740312857,0.7040113848766917,0.5767681023214614
909,888f0de43c1b47e5963e888923bf9324,TA0427,0,18.9,27.2,8.3,0.5502864151733424,0.4505494505494505,0.6273291925465838,0.39336984976123923,0.7919779524981585,0.8456317929181879,0.5958014423433005,0.5160148590459072,0.29368598412628033
